event_id,client_id,pro_id,event_type,date
E01150,CNT243,PRO0728,expansion,3/13/22
E01151,CNT244,PRO0732,start,8/4/14
E01152,CNT244,PRO0732,expansion,3/4/15
E01153,CNT244,PRO0732,expansion,2/4/16
E01154,CNT244,PRO0732,cancel,5/4/18
E01155,CNT245,PRO0734,start,1/4/15
E01156,CNT245,PRO0734,expansion,1/4/17
E01157,CNT245,PRO0734,expansion,2/4/18
E01158,CNT245,PRO0734,cancel,1/4/19
E01159,CNT246,PRO0738,start,12/10/13
E01160,CNT246,PRO0738,expansion,1/10/16
E01161,CNT247,PRO0741,start,1/21/20
E01162,CNT247,PRO0741,expansion,9/21/21
E01163,CNT247,PRO0741,cancel,4/21/23
E01164,CNT248,PRO0742,start,1/25/17
E01165,CNT248,PRO0743,start,2/24/16
E01166,CNT248,PRO0743,expansion,2/24/18
E01167,CNT248,PRO0743,expansion,1/24/21
E01168,CNT248,PRO0743,cancel,3/24/22
E01169,CNT248,PRO0744,start,2/11/16
E01170,CNT248,PRO0744,expansion,7/11/16
E01171,CNT249,PRO0745,start,7/4/14
E01172,CNT249,PRO0746,start,8/6/18
E01173,CNT249,PRO0746,expansion,8/6/19
E01174,CNT249,PRO0746,cancel,6/6/22
E01175,CNT249,PRO0747,start,4/25/14
E01176,CNT249,PRO0747,expansion,8/25/15
E01177,CNT249,PRO0747,expansion,4/25/17
E01178,CNT250,PRO0749,start,11/30/14
E01179,CNT250,PRO0749,expansion,11/30/16
E01180,CNT250,PRO0749,expansion,1/30/19
E01181,CNT250,PRO0749,cancel,5/30/20
E01182,CNT250,PRO0750,start,1/14/15
E01183,CNT250,PRO0750,expansion,7/14/17
E01184,CNT250,PRO0750,expansion,10/14/19
E01185,CNT250,PRO0750,cancel,10/14/21
E01186,CNT251,PRO0751,start,4/26/12
E01187,CNT251,PRO0752,start,1/19/17
E01188,CNT251,PRO0752,expansion,6/19/19
E01189,CNT251,PRO0752,expansion,2/19/22
E01190,CNT251,PRO0752,expansion,11/19/23
E01191,CNT252,PRO0755,start,7/18/13
E01192,CNT252,PRO0755,expansion,10/18/13
E01193,CNT253,PRO0757,start,5/7/17
E01194,CNT253,PRO0758,start,9/30/18
E01195,CNT253,PRO0758,expansion,7/30/19
E01196,CNT253,PRO0759,start,4/20/15
E01197,CNT253,PRO0759,expansion,12/20/15
E01198,CNT253,PRO0759,expansion,1/20/18
E01199,CNT253,PRO0759,cancel,7/20/19
E01200,CNT254,PRO0762,start,9/7/17
E01201,CNT254,PRO0762,expansion,2/7/20
E01202,CNT254,PRO0762,expansion,8/7/21
E01203,CNT255,PRO0763,start,3/5/23
E01204,CNT255,PRO0764,start,5/21/17
E01205,CNT255,PRO0764,expansion,9/21/19
E01206,CNT255,PRO0764,expansion,8/21/22
E01207,CNT256,PRO0766,start,1/3/22
E01208,CNT256,PRO0767,start,7/17/17
E01209,CNT256,PRO0767,expansion,4/17/18
E01210,CNT256,PRO0767,expansion,7/17/19
E01211,CNT256,PRO0768,start,8/27/15
E01212,CNT256,PRO0768,expansion,7/27/17
E01213,CNT256,PRO0768,cancel,9/27/19
E01214,CNT257,PRO0770,start,5/23/18
E01215,CNT257,PRO0770,expansion,7/23/19
E01216,CNT257,PRO0770,expansion,12/23/19
E01217,CNT257,PRO0770,cancel,10/23/21
E01218,CNT258,PRO0772,start,4/1/13
E01219,CNT258,PRO0773,start,1/22/13
E01220,CNT258,PRO0773,expansion,3/22/15
E01221,CNT258,PRO0773,cancel,6/22/16
E01222,CNT258,PRO0774,start,8/12/15
E01223,CNT258,PRO0774,expansion,12/12/16
E01224,CNT259,PRO0776,expansion,1/8/23
E01225,CNT259,PRO0776,start,3/8/23
E01226,CNT259,PRO0777,start,10/22/15
E01227,CNT259,PRO0777,expansion,2/22/18
E01228,CNT259,PRO0777,cancel,9/22/18
E01229,CNT260,PRO0779,start,1/15/19
E01230,CNT260,PRO0779,expansion,9/15/21
E01231,CNT260,PRO0779,cancel,3/15/22
E01232,CNT261,PRO0782,start,1/20/14
E01233,CNT261,PRO0782,expansion,11/20/14
E01234,CNT261,PRO0782,cancel,4/20/17
E01235,CNT262,PRO0786,expansion,9/9/23
E01236,CNT262,PRO0786,start,11/9/23
E01237,CNT263,PRO0787,start,5/7/23
E01238,CNT263,PRO0788,start,11/3/17
E01239,CNT263,PRO0788,expansion,1/3/20
E01240,CNT263,PRO0788,expansion,11/3/22
E01241,CNT263,PRO0789,start,5/29/17
E01242,CNT263,PRO0789,expansion,4/29/18
E01243,CNT263,PRO0789,cancel,12/29/20
E01244,CNT264,PRO0790,start,4/22/22
E01245,CNT264,PRO0791,start,4/23/12
E01246,CNT264,PRO0791,expansion,11/23/14
E01247,CNT264,PRO0791,cancel,11/23/16
E01248,CNT265,PRO0795,start,11/30/22
E01249,CNT265,PRO0795,expansion,9/23/23
E01250,CNT265,PRO0795,expansion,9/23/23
E01251,CNT265,PRO0795,expansion,10/23/23
E01252,CNT266,PRO0796,start,10/27/15
E01253,CNT266,PRO0797,start,2/16/12
E01254,CNT266,PRO0797,expansion,5/16/13
E01255,CNT266,PRO0797,expansion,4/16/14
E01256,CNT267,PRO0800,start,7/29/22
E01257,CNT267,PRO0800,expansion,6/23/23
E01258,CNT267,PRO0801,start,10/14/18
E01259,CNT267,PRO0801,expansion,2/14/20
E01260,CNT267,PRO0801,cancel,11/14/22
E01261,CNT268,PRO0803,start,6/19/13
E01262,CNT268,PRO0803,expansion,1/19/15
E01263,CNT268,PRO0803,cancel,11/19/15
E01264,CNT269,PRO0805,start,9/7/16
E01265,CNT269,PRO0806,start,7/30/15
E01266,CNT269,PRO0806,expansion,2/28/17
E01267,CNT269,PRO0806,expansion,10/28/19
E01268,CNT269,PRO0806,cancel,9/28/20
E01269,CNT269,PRO0807,start,4/26/20
E01270,CNT269,PRO0807,expansion,3/26/22
E01271,CNT270,PRO0809,start,7/29/12
E01272,CNT270,PRO0809,expansion,8/29/13
E01273,CNT270,PRO0809,cancel,9/29/15
E01274,CNT271,PRO0812,start,10/15/20
E01275,CNT271,PRO0812,expansion,1/15/23
E01276,CNT271,PRO0813,start,3/8/22
E01277,CNT271,PRO0813,expansion,6/8/23
E01278,CNT271,PRO0813,expansion,10/8/23
E01279,CNT272,PRO0815,start,11/13/20
E01280,CNT272,PRO0815,expansion,6/13/22
E01281,CNT272,PRO0815,expansion,9/13/23
E01282,CNT273,PRO0817,start,3/29/18
E01283,CNT273,PRO0818,start,1/16/17
E01284,CNT273,PRO0818,expansion,8/16/18
E01285,CNT273,PRO0818,expansion,3/16/20
E01286,CNT273,PRO0819,start,2/9/17
E01287,CNT273,PRO0819,expansion,7/9/18
E01288,CNT273,PRO0819,cancel,8/9/20
E01289,CNT274,PRO0820,start,3/6/23
E01290,CNT274,PRO0821,start,10/8/14
E01291,CNT274,PRO0821,expansion,3/8/17
E01292,CNT274,PRO0821,expansion,4/8/19
E01293,CNT274,PRO0821,cancel,7/8/20
E01294,CNT274,PRO0822,start,9/21/19
E01295,CNT274,PRO0822,expansion,12/21/19
E01296,CNT275,PRO0823,start,8/19/15
E01297,CNT275,PRO0824,start,6/1/18
E01298,CNT275,PRO0824,expansion,8/1/19
E01299,CNT275,PRO0824,expansion,6/1/21
E01300,CNT275,PRO0825,start,6/7/19
E01301,CNT275,PRO0825,expansion,6/7/21
E01302,CNT275,PRO0825,cancel,10/7/23
E01303,CNT276,PRO0827,start,4/30/15
E01304,CNT276,PRO0827,expansion,9/30/15
E01305,CNT276,PRO0827,cancel,5/30/17
E01306,CNT277,PRO0829,start,11/16/12
E01307,CNT277,PRO0830,start,2/19/18
E01308,CNT277,PRO0830,expansion,6/19/20
E01309,CNT277,PRO0830,cancel,9/19/20
E01310,CNT277,PRO0831,start,11/10/18
E01311,CNT277,PRO0831,expansion,1/10/20
E01312,CNT277,PRO0831,expansion,8/10/21
E01313,CNT277,PRO0831,cancel,9/10/22
E01314,CNT278,PRO0834,start,2/19/21
E01315,CNT278,PRO0834,expansion,3/19/23
E01316,CNT278,PRO0834,expansion,8/19/23
E01317,CNT279,PRO0835,start,8/10/13
E01318,CNT279,PRO0836,start,10/17/17
E01319,CNT279,PRO0836,expansion,1/17/19
E01320,CNT279,PRO0836,expansion,5/17/20
E01321,CNT279,PRO0836,cancel,9/17/22
E01322,CNT280,PRO0840,start,4/20/16
E01323,CNT280,PRO0840,expansion,7/20/18
E01324,CNT280,PRO0840,cancel,8/20/19
E01325,CNT281,PRO0841,start,5/5/17
E01326,CNT281,PRO0842,start,8/21/23
E01327,CNT281,PRO0842,expansion,12/21/23
E01328,CNT282,PRO0846,start,6/29/14
E01329,CNT282,PRO0846,expansion,7/29/16
E01330,CNT282,PRO0846,cancel,4/29/17
E01331,CNT283,PRO0849,start,10/25/17
E01332,CNT283,PRO0849,expansion,5/25/20
E01333,CNT283,PRO0849,cancel,11/25/22
E01334,CNT284,PRO0851,start,6/20/19
E01335,CNT284,PRO0851,expansion,4/20/20
E01336,CNT284,PRO0851,expansion,6/20/22
E01337,CNT284,PRO0852,start,8/26/17
E01338,CNT284,PRO0852,expansion,11/26/18
E01339,CNT285,PRO0854,start,12/10/14
E01340,CNT285,PRO0854,expansion,11/10/16
E01341,CNT285,PRO0854,expansion,4/10/18
E01342,CNT286,PRO0857,start,10/12/12
E01343,CNT286,PRO0857,expansion,2/12/14
E01344,CNT286,PRO0858,start,7/31/13
E01345,CNT286,PRO0858,expansion,5/31/15
E01346,CNT286,PRO0858,cancel,9/30/15
E01347,CNT287,PRO0861,start,7/11/14
E01348,CNT287,PRO0861,expansion,10/11/16
E01349,CNT287,PRO0861,expansion,7/11/18
E01350,CNT287,PRO0861,cancel,4/11/19
E01351,CNT288,PRO0863,start,9/15/17
E01352,CNT288,PRO0863,expansion,4/15/18
E01353,CNT288,PRO0863,expansion,4/15/19
E01354,CNT288,PRO0863,cancel,1/15/20
E01355,CNT289,PRO0865,start,6/6/12
E01356,CNT289,PRO0866,start,8/17/21
E01357,CNT289,PRO0866,expansion,3/17/22
E01358,CNT290,PRO0868,start,5/13/15
E01359,CNT290,PRO0869,expansion,5/23/23
E01360,CNT290,PRO0869,start,9/30/23
E01361,CNT290,PRO0870,start,3/19/13
E01362,CNT290,PRO0870,expansion,10/19/14
E01363,CNT290,PRO0870,expansion,5/19/17
E01364,CNT290,PRO0870,expansion,12/19/19
E01365,CNT291,PRO0871,start,9/22/20
E01366,CNT291,PRO0872,start,12/27/14
E01367,CNT291,PRO0872,expansion,5/27/16
E01368,CNT291,PRO0872,expansion,7/27/17
E01369,CNT291,PRO0872,cancel,7/27/19
E01370,CNT292,PRO0876,start,9/19/18
E01371,CNT292,PRO0876,expansion,11/19/20
E01372,CNT292,PRO0876,cancel,10/19/22
E01373,CNT293,PRO0878,start,1/19/13
E01374,CNT293,PRO0878,expansion,7/19/14
E01375,CNT293,PRO0879,start,6/17/19
E01376,CNT293,PRO0879,expansion,9/17/20
E01377,CNT293,PRO0879,cancel,6/17/23
E01378,CNT294,PRO0880,start,10/3/12
E01379,CNT294,PRO0881,start,10/4/22
E01380,CNT294,PRO0881,expansion,1/4/23
E01381,CNT294,PRO0882,start,4/13/20
E01382,CNT294,PRO0882,expansion,2/13/23
E01383,CNT295,PRO0884,start,6/13/13
E01384,CNT295,PRO0884,expansion,11/13/15
E01385,CNT295,PRO0884,cancel,9/13/18
E01386,CNT295,PRO0885,start,1/27/22
E01387,CNT295,PRO0885,expansion,10/23/23
E01388,CNT295,PRO0885,expansion,11/23/23
E01389,CNT296,PRO0887,start,3/17/19
E01390,CNT296,PRO0887,expansion,5/17/21
E01391,CNT297,PRO0891,start,12/22/22
E01392,CNT297,PRO0891,expansion,4/22/23
E01393,CNT297,PRO0891,expansion,10/22/23
E01394,CNT298,PRO0893,start,9/12/20
E01395,CNT298,PRO0893,expansion,3/12/21
E01396,CNT298,PRO0893,cancel,1/12/23
E01397,CNT299,PRO0897,start,1/10/21
E01398,CNT299,PRO0897,expansion,8/10/23
E01399,CNT300,PRO0899,start,7/11/21
E01400,CNT300,PRO0899,expansion,1/11/23
E01401,CNT300,PRO0899,expansion,6/11/23
E01402,CNT300,PRO0900,start,8/2/22
E01403,CNT300,PRO0900,expansion,2/2/23
E01404,CNT301,PRO0902,start,5/14/13
E01405,CNT301,PRO0902,expansion,3/14/14
E01406,CNT301,PRO0902,cancel,8/14/15
E01407,CNT302,PRO0904,start,11/3/15
E01408,CNT302,PRO0905,start,11/6/13
E01409,CNT302,PRO0905,expansion,6/6/16
E01410,CNT302,PRO0905,expansion,1/6/18
E01411,CNT303,PRO0908,start,11/14/14
E01412,CNT303,PRO0908,expansion,6/14/16
E01413,CNT304,PRO0912,start,6/11/22
E01414,CNT304,PRO0912,expansion,8/11/23
E01415,CNT304,PRO0912,expansion,11/11/23
E01416,CNT305,PRO0915,start,1/8/21
E01417,CNT305,PRO0915,expansion,3/8/22
E01418,CNT305,PRO0915,expansion,10/8/23
E01419,CNT306,PRO0918,start,8/27/21
E01420,CNT306,PRO0918,expansion,11/27/23
E01421,CNT307,PRO0920,start,3/9/21
E01422,CNT307,PRO0920,expansion,1/9/23
E01423,CNT307,PRO0921,start,3/29/16
E01424,CNT307,PRO0921,expansion,10/29/17
E01425,CNT307,PRO0921,expansion,12/29/19
E01426,CNT307,PRO0921,cancel,7/29/22
E01427,CNT308,PRO0923,start,7/19/12
E01428,CNT308,PRO0923,expansion,11/19/14
E01429,CNT308,PRO0923,expansion,6/19/17
E01430,CNT308,PRO0923,cancel,5/19/19
E01431,CNT309,PRO0926,start,4/10/13
E01432,CNT309,PRO0926,expansion,11/10/13
E01433,CNT309,PRO0926,cancel,9/10/16
E01434,CNT309,PRO0927,start,2/6/20
E01435,CNT309,PRO0927,expansion,12/6/20
E01436,CNT309,PRO0927,cancel,10/6/21
E01437,CNT310,PRO0929,start,4/25/12
E01438,CNT310,PRO0929,expansion,1/25/15
E01439,CNT310,PRO0929,expansion,12/25/16
E01440,CNT310,PRO0929,cancel,1/25/18
E01441,CNT310,PRO0930,start,2/19/18
E01442,CNT310,PRO0930,expansion,4/19/19
E01443,CNT310,PRO0930,expansion,2/19/21
E01444,CNT310,PRO0930,cancel,6/19/21
E01445,CNT311,PRO0932,start,7/25/14
E01446,CNT311,PRO0932,expansion,4/25/15
E01447,CNT311,PRO0932,expansion,10/25/17
E01448,CNT311,PRO0932,cancel,7/25/18
E01449,CNT311,PRO0933,start,10/28/16
E01450,CNT311,PRO0933,expansion,3/28/17
E01451,CNT311,PRO0933,expansion,5/28/19
E01452,CNT311,PRO0933,cancel,5/28/21
E01453,CNT312,PRO0935,start,10/21/14
E01454,CNT312,PRO0935,expansion,1/21/16
E01455,CNT313,PRO0938,start,1/26/13
E01456,CNT313,PRO0938,expansion,6/26/13
E01457,CNT314,PRO0942,start,9/5/16
E01458,CNT314,PRO0942,expansion,12/5/17
E01459,CNT314,PRO0942,expansion,12/5/18
E01460,CNT314,PRO0942,cancel,5/5/20
E01461,CNT315,PRO0945,start,8/1/13
E01462,CNT315,PRO0945,expansion,5/1/15
E01463,CNT316,PRO0946,start,3/19/23
E01464,CNT316,PRO0947,start,12/12/22
E01465,CNT316,PRO0947,expansion,3/12/23
E01466,CNT316,PRO0947,expansion,4/12/23
E01467,CNT316,PRO0948,start,3/10/15
E01468,CNT316,PRO0948,expansion,6/10/16
E01469,CNT316,PRO0948,cancel,5/10/17
E01470,CNT317,PRO0950,start,8/4/17
E01471,CNT317,PRO0950,expansion,8/4/19
E01472,CNT317,PRO0950,cancel,4/4/20
E01473,CNT317,PRO0951,start,12/24/21
E01474,CNT317,PRO0951,expansion,3/23/23
E01475,CNT317,PRO0951,expansion,4/24/23
E01476,CNT317,PRO0951,expansion,7/24/23
E01477,CNT318,PRO0953,start,9/17/19
E01478,CNT318,PRO0953,expansion,12/17/20
E01479,CNT318,PRO0953,expansion,9/17/22
E01480,CNT319,PRO0956,start,9/28/16
E01481,CNT319,PRO0956,expansion,8/28/18
E01482,CNT319,PRO0956,expansion,5/28/21
E01483,CNT319,PRO0956,cancel,4/28/23
E01484,CNT320,PRO0960,start,2/14/20
E01485,CNT320,PRO0960,expansion,11/14/22
E01486,CNT321,PRO0961,start,6/3/21
E01487,CNT321,PRO0962,start,4/5/22
E01488,CNT321,PRO0962,expansion,2/5/23
E01489,CNT321,PRO0963,start,2/23/17
E01490,CNT321,PRO0963,expansion,8/23/18
E01491,CNT321,PRO0963,cancel,12/23/18
E01492,CNT322,PRO0966,start,12/8/19
E01493,CNT322,PRO0966,expansion,7/8/22
E01494,CNT322,PRO0966,expansion,3/8/23
E01495,CNT323,PRO0968,start,11/20/14
E01496,CNT323,PRO0968,expansion,6/20/16
E01497,CNT324,PRO0972,start,11/13/15
E01498,CNT324,PRO0972,expansion,8/13/17
E01499,CNT324,PRO0972,expansion,1/13/20
E01500,CNT324,PRO0972,cancel,4/13/20
E01501,CNT325,PRO0973,start,6/17/23
E01502,CNT325,PRO0974,start,7/12/20
E01503,CNT325,PRO0974,expansion,10/12/22
E01504,CNT325,PRO0974,expansion,9/12/23
E01505,CNT325,PRO0975,start,2/14/16
E01506,CNT325,PRO0975,expansion,1/14/17
E01507,CNT325,PRO0975,cancel,7/14/18
E01508,CNT326,PRO0976,start,3/3/12
E01509,CNT326,PRO0977,start,10/6/18
E01510,CNT326,PRO0977,expansion,7/6/20
E01511,CNT326,PRO0977,expansion,10/6/21
E01512,CNT326,PRO0978,start,2/27/20
E01513,CNT326,PRO0978,expansion,10/27/21
E01514,CNT326,PRO0978,cancel,4/27/22
E01515,CNT327,PRO0981,start,8/5/18
E01516,CNT327,PRO0981,expansion,1/5/21
E01517,CNT327,PRO0981,cancel,9/5/23
E01518,CNT328,PRO0983,start,11/16/19
E01519,CNT328,PRO0983,expansion,9/16/21
E01520,CNT329,PRO0986,start,10/7/18
E01521,CNT329,PRO0986,expansion,3/7/20
E01522,CNT329,PRO0986,cancel,4/7/22
E01523,CNT330,PRO0989,start,7/29/21
E01524,CNT330,PRO0989,expansion,8/29/22
E01525,CNT330,PRO0989,expansion,4/23/23
E01526,CNT330,PRO0990,start,2/27/18
E01527,CNT330,PRO0990,expansion,9/27/18
E01528,CNT330,PRO0990,expansion,3/27/20
E01529,CNT330,PRO0990,cancel,7/27/22
E01530,CNT331,PRO0992,start,12/4/13
E01531,CNT331,PRO0992,expansion,4/4/16
E01532,CNT332,PRO0995,start,8/16/16
E01533,CNT332,PRO0995,expansion,7/16/17
E01534,CNT332,PRO0995,expansion,2/16/19
E01535,CNT332,PRO0995,cancel,7/16/19
E01536,CNT332,PRO0996,start,2/26/14
E01537,CNT332,PRO0996,expansion,5/26/16
E01538,CNT332,PRO0996,expansion,4/26/17
E01539,CNT332,PRO0996,cancel,6/26/18
E01540,CNT333,PRO0998,start,6/6/15
E01541,CNT333,PRO0998,expansion,11/6/17
E01542,CNT333,PRO0998,cancel,12/6/19
E01543,CNT333,PRO0999,start,11/21/22
E01544,CNT333,PRO0999,expansion,2/21/23
E01545,CNT334,PRO1002,start,7/14/12
E01546,CNT334,PRO1002,expansion,10/14/13
E01547,CNT335,PRO1004,expansion,3/17/23
E01548,CNT335,PRO1004,expansion,11/17/23
E01549,CNT335,PRO1004,start,12/17/23
E01550,CNT335,PRO1005,start,6/30/17
E01551,CNT335,PRO1005,expansion,5/30/19
E01552,CNT335,PRO1005,cancel,4/30/21
E01553,CNT336,PRO1007,start,11/6/12
E01554,CNT336,PRO1007,expansion,12/6/14
E01555,CNT336,PRO1007,expansion,5/6/15
E01556,CNT336,PRO1007,cancel,10/6/16
E01557,CNT336,PRO1008,start,7/24/22
E01558,CNT336,PRO1008,expansion,7/23/23
E01559,CNT336,PRO1008,expansion,11/23/23
E01560,CNT337,PRO1010,start,8/30/22
E01561,CNT337,PRO1010,expansion,1/30/23
E01562,CNT338,PRO1013,start,3/12/15
E01563,CNT338,PRO1013,expansion,3/12/16
E01564,CNT338,PRO1013,expansion,7/12/16
E01565,CNT338,PRO1013,expansion,3/12/18
E01566,CNT338,PRO1014,start,9/2/15
E01567,CNT338,PRO1014,expansion,12/2/17
E01568,CNT339,PRO1016,start,11/5/13
E01569,CNT339,PRO1016,expansion,3/5/16
E01570,CNT339,PRO1016,expansion,10/5/18
E01571,CNT339,PRO1016,expansion,9/5/20
E01572,CNT339,PRO1017,start,9/10/16
E01573,CNT339,PRO1017,expansion,3/10/19
E01574,CNT339,PRO1017,expansion,8/10/19
E01575,CNT340,PRO1020,start,7/16/15
E01576,CNT340,PRO1020,expansion,3/16/18
E01577,CNT340,PRO1020,expansion,9/16/18
E01578,CNT341,PRO1022,start,12/23/15
E01579,CNT341,PRO1022,expansion,7/23/18
E01580,CNT341,PRO1022,expansion,4/23/19
E01581,CNT342,PRO1025,start,3/21/12
E01582,CNT342,PRO1025,expansion,4/21/13
E01583,CNT342,PRO1026,start,3/12/21
E01584,CNT342,PRO1026,expansion,4/12/22
E01585,CNT342,PRO1026,expansion,4/12/23
E01586,CNT342,PRO1026,expansion,6/12/23
E01587,CNT343,PRO1027,start,2/11/20
E01588,CNT343,PRO1028,start,12/20/12
E01589,CNT343,PRO1028,expansion,3/20/15
E01590,CNT343,PRO1028,expansion,1/20/17
E01591,CNT343,PRO1029,start,8/18/18
E01592,CNT343,PRO1029,expansion,12/18/19
E01593,CNT343,PRO1029,cancel,10/18/22
E01594,CNT344,PRO1032,start,5/30/13
E01595,CNT344,PRO1032,expansion,9/30/14
E01596,CNT344,PRO1032,expansion,6/30/15
E01597,CNT345,PRO1034,start,10/13/22
E01598,CNT345,PRO1034,expansion,5/13/23
E01599,CNT346,PRO1036,start,1/24/14
E01600,CNT346,PRO1037,start,12/11/15
E01601,CNT346,PRO1037,expansion,5/11/17
E01602,CNT346,PRO1037,expansion,3/11/19
E01603,CNT347,PRO1039,start,6/10/16
E01604,CNT347,PRO1040,start,6/21/17
E01605,CNT347,PRO1040,expansion,8/21/19
E01606,CNT347,PRO1040,expansion,8/21/20
E01607,CNT347,PRO1040,cancel,7/21/23
E01608,CNT348,PRO1042,start,3/30/21
E01609,CNT348,PRO1043,start,7/22/18
E01610,CNT348,PRO1043,expansion,2/22/20
E01611,CNT348,PRO1043,expansion,11/22/22
E01612,CNT348,PRO1043,cancel,6/22/23
E01613,CNT348,PRO1044,start,1/1/15
E01614,CNT348,PRO1044,expansion,2/1/17
E01615,CNT348,PRO1044,expansion,5/1/17
E01616,CNT348,PRO1044,cancel,7/1/19
E01617,CNT349,PRO1046,start,2/28/13
E01618,CNT349,PRO1046,expansion,7/28/13
E01619,CNT349,PRO1046,expansion,7/28/14
E01620,CNT349,PRO1046,cancel,9/28/15
E01621,CNT349,PRO1047,start,5/13/16
E01622,CNT349,PRO1047,expansion,12/13/18
E01623,CNT349,PRO1047,cancel,4/13/21
E01624,CNT350,PRO1049,start,8/24/17
E01625,CNT350,PRO1049,expansion,6/24/20
E01626,CNT350,PRO1049,cancel,1/24/22
E01627,CNT350,PRO1050,start,8/31/15
E01628,CNT350,PRO1050,expansion,7/31/17
E01629,CNT350,PRO1050,expansion,5/31/18
E01630,CNT351,PRO1053,start,1/18/23
E01631,CNT351,PRO1053,expansion,5/18/23
E01632,CNT351,PRO1053,expansion,10/18/23
E01633,CNT352,PRO1054,start,10/17/13
E01634,CNT352,PRO1055,start,11/8/20
E01635,CNT352,PRO1055,expansion,6/8/22
E01636,CNT353,PRO1058,start,10/27/21
E01637,CNT353,PRO1058,expansion,7/23/23
E01638,CNT354,PRO1062,start,9/17/14
E01639,CNT354,PRO1062,expansion,9/17/16
E01640,CNT354,PRO1062,expansion,1/17/19
E01641,CNT354,PRO1062,cancel,9/17/21
E01642,CNT355,PRO1063,start,10/7/13
E01643,CNT355,PRO1064,start,8/20/12
E01644,CNT355,PRO1064,expansion,3/20/15
E01645,CNT355,PRO1064,cancel,9/20/16
E01646,CNT355,PRO1065,start,3/6/13
E01647,CNT355,PRO1065,expansion,7/6/14
E01648,CNT355,PRO1065,expansion,6/6/17
E01649,CNT355,PRO1065,cancel,9/6/18
E01650,CNT356,PRO1068,expansion,7/23/23
E01651,CNT356,PRO1068,start,11/29/23
E01652,CNT357,PRO1070,start,7/15/19
E01653,CNT357,PRO1070,expansion,5/15/22
E01654,CNT358,PRO1073,start,3/29/21
E01655,CNT358,PRO1073,expansion,1/29/23
E01656,CNT358,PRO1073,cancel,9/29/23
E01657,CNT358,PRO1074,start,3/28/16
E01658,CNT358,PRO1074,expansion,11/28/18
E01659,CNT359,PRO1076,start,8/14/13
E01660,CNT359,PRO1076,expansion,4/14/16
E01661,CNT359,PRO1076,cancel,4/14/17
E01662,CNT359,PRO1077,start,10/13/19
E01663,CNT359,PRO1077,expansion,4/13/20
E01664,CNT359,PRO1077,expansion,3/13/23
E01665,CNT360,PRO1078,start,11/30/12
E01666,CNT360,PRO1079,start,8/25/13
E01667,CNT360,PRO1079,expansion,6/25/16
E01668,CNT360,PRO1079,expansion,9/25/17
E01669,CNT360,PRO1079,cancel,2/25/19
E01670,CNT360,PRO1080,start,1/22/19
E01671,CNT360,PRO1080,expansion,11/22/19
E01672,CNT360,PRO1080,expansion,10/22/21
E01673,CNT360,PRO1080,cancel,12/22/22
E01674,CNT361,PRO1083,start,5/9/14
E01675,CNT361,PRO1083,expansion,10/9/16
E01676,CNT361,PRO1083,expansion,3/9/19
E01677,CNT361,PRO1083,cancel,9/9/21
E01678,CNT362,PRO1085,start,1/6/16
E01679,CNT362,PRO1085,expansion,6/6/18
E01680,CNT362,PRO1085,expansion,3/6/21
E01681,CNT362,PRO1085,cancel,7/6/23
E01682,CNT362,PRO1086,start,12/22/12
E01683,CNT362,PRO1086,expansion,11/22/14
E01684,CNT362,PRO1086,cancel,12/22/15
E01685,CNT363,PRO1088,start,1/16/14
E01686,CNT363,PRO1088,expansion,9/16/14
E01687,CNT363,PRO1088,expansion,1/16/17
E01688,CNT363,PRO1088,expansion,7/16/18
E01689,CNT363,PRO1089,start,2/2/23
E01690,CNT363,PRO1089,expansion,7/2/23
E01691,CNT363,PRO1089,expansion,10/2/23
E01692,CNT363,PRO1089,expansion,11/2/23
E01693,CNT364,PRO1091,start,4/19/22
E01694,CNT364,PRO1091,expansion,7/19/22
E01695,CNT364,PRO1091,expansion,4/19/23
E01696,CNT364,PRO1092,start,4/26/23
E01697,CNT364,PRO1092,expansion,9/23/23
E01698,CNT365,PRO1095,start,11/25/18
E01699,CNT365,PRO1095,expansion,5/25/20
E01700,CNT365,PRO1095,cancel,1/25/23
E01701,CNT366,PRO1098,start,8/21/22
E01702,CNT366,PRO1098,expansion,11/21/23
E01703,CNT367,PRO1100,start,4/19/21
E01704,CNT367,PRO1100,expansion,6/19/22
E01705,CNT367,PRO1100,cancel,11/19/23
E01706,CNT368,PRO1104,start,9/19/15
E01707,CNT368,PRO1104,expansion,5/19/16
E01708,CNT368,PRO1104,expansion,7/19/18
E01709,CNT369,PRO1106,start,1/7/15
E01710,CNT369,PRO1106,expansion,6/7/15
E01711,CNT369,PRO1106,expansion,12/7/16
E01712,CNT369,PRO1106,cancel,2/7/18
E01713,CNT369,PRO1107,start,12/31/16
E01714,CNT369,PRO1107,expansion,1/31/18
E01715,CNT369,PRO1107,cancel,5/31/20
E01716,CNT370,PRO1109,start,6/17/20
E01717,CNT370,PRO1109,expansion,6/17/22
E01718,CNT370,PRO1109,cancel,12/17/23
E01719,CNT370,PRO1110,start,8/11/20
E01720,CNT370,PRO1110,expansion,1/11/22
E01721,CNT370,PRO1110,expansion,4/11/22
E01722,CNT371,PRO1112,start,1/26/18
E01723,CNT371,PRO1112,expansion,7/26/18
E01724,CNT371,PRO1112,expansion,6/26/20
E01725,CNT371,PRO1112,expansion,3/26/21
